monthly_rent,deposit,locality,bhk,size_sqft,furnishing_status,preferred_tenant,bathrooms,floor_number,total_floors,amenities_count,source
16131.0,39650.0,Thoraipakkam,2,1141,Furnished,Family,2,8.0,16,10.0,MagicBricks
15226.0,53876.0,Thoraipakkam,2,979,Semi-Furnished,Both,2,1.0,8,,99acres
11466.0,46521.0,Thoraipakkam,2,864,Semi-Furnished,Bachelors,2,5.0,8,6.0,99acres
12737.0,63536.0,Porur,2,959,Semi-Furnished,Both,2,2.0,6,5.0,Housing.com
11338.0,53768.0,Ambattur,2,1106,Semi-Furnished,Family,2,5.0,8,11.0,99acres
11182.0,51512.0,Ambattur,3,1142,Unfurnished,,3,6.0,6,4.0,MagicBricks
8654.0,24241.0,Chromepet,2,976,Semi-Furnished,Family,2,6.0,8,5.0,99acres
13083.0,36920.0,OMR,2,877,Semi-Furnished,Both,2,15.0,16,7.0,99acres
33580.0,149540.0,Nungambakkam,3,1350,Unfurnished,Both,3,7.0,8,2.0,MagicBricks
12575.0,52144.0,Pallikaranai,3,1446,Furnished,Both,3,2.0,6,11.0,MagicBricks
36698.0,167984.0,Nungambakkam,3,1482,Furnished,Family,3,9.0,12,11.0,MagicBricks
19571.0,46170.0,Porur,3,1386,Unfurnished,Family,3,5.0,12,5.0,99acres
24683.0,79059.0,Adyar,2,923,Furnished,Bachelors,2,5.0,6,,NoBroker
6666.0,27658.0,Ambattur,2,785,Unfurnished,Family,2,8.0,8,7.0,Housing.com
16333.0,43694.0,ECR,3,1130,Semi-Furnished,Family,3,3.0,8,7.0,99acres
11420.0,53100.0,OMR,1,568,Furnished,Bachelors,1,6.0,8,10.0,Housing.com
8776.0,43699.0,Pallikaranai,1,663,Semi-Furnished,Both,1,5.0,16,8.0,99acres
29025.0,114712.0,Perungudi,3,1403,Furnished,Both,3,5.0,6,2.0,Housing.com
24419.0,113170.0,Sholinganallur,3,1325,Furnished,Bachelors,3,2.0,2,2.0,MagicBricks
14843.0,61774.0,Thoraipakkam,3,1316,Semi-Furnished,Family,3,1.0,6,6.0,NoBroker
32741.0,149284.0,Sholinganallur,4,2116,Furnished,Bachelors,4,6.0,8,11.0,MagicBricks
35072.0,84615.0,Sholinganallur,3,1667,Semi-Furnished,Both,3,4.0,6,11.0,99acres
18959.0,50613.0,Thoraipakkam,2,983,Unfurnished,Family,2,3.0,4,7.0,99acres
20075.0,82009.0,Anna Nagar,2,999,Unfurnished,Family,2,1.0,8,2.0,99acres
6864.0,24495.0,Velachery,1,469,Semi-Furnished,Family,1,8.0,8,2.0,99acres
22056.0,61935.0,Porur,4,1585,Furnished,Bachelors,4,1.0,8,2.0,99acres
12914.0,59251.0,OMR,2,714,Furnished,Bachelors,2,3.0,8,2.0,MagicBricks
8692.0,22524.0,Chromepet,2,936,Unfurnished,Family,2,4.0,8,6.0,NoBroker
12994.0,61840.0,Pallikaranai,2,1013,Semi-Furnished,Bachelors,2,3.0,6,7.0,NoBroker
22546.0,56253.0,Guindy,3,1372,Unfurnished,Bachelors,3,1.0,2,7.0,99acres
20361.0,79100.0,OMR,3,1151,Unfurnished,Family,3,4.0,6,8.0,MagicBricks
28341.0,108522.0,T Nagar,3,1327,Semi-Furnished,Family,3,2.0,4,10.0,MagicBricks
13744.0,34605.0,Mogappair,2,1126,Semi-Furnished,Family,2,1.0,2,11.0,99acres
21467.0,61757.0,Adyar,2,822,Unfurnished,Family,2,8.0,12,4.0,99acres
43469.0,110078.0,Anna Nagar,4,1691,Semi-Furnished,Both,3,9.0,16,9.0,NoBroker
10764.0,44747.0,Medavakkam,2,1045,Furnished,Family,2,8.0,8,2.0,MagicBricks
21675.0,78286.0,Velachery,3,1217,Unfurnished,Bachelors,3,6.0,6,5.0,99acres
15142.0,63533.0,OMR,2,909,Furnished,Bachelors,2,4.0,12,7.0,99acres
15181.0,47593.0,Chromepet,3,1629,Semi-Furnished,Family,3,8.0,8,3.0,NoBroker
12240.0,50324.0,Ambattur,3,1267,Unfurnished,Family,3,2.0,12,8.0,Housing.com
25958.0,110160.0,Nungambakkam,2,856,Unfurnished,Bachelors,2,6.0,8,8.0,NoBroker
28846.0,93647.0,Sholinganallur,4,1727,Furnished,Both,4,9.0,12,6.0,MagicBricks
11082.0,23389.0,Mogappair,2,962,Semi-Furnished,Both,1,7.0,12,5.0,99acres
8615.0,41005.0,Chromepet,2,941,Furnished,Bachelors,2,7.0,8,9.0,99acres
13803.0,42845.0,Velachery,2,760,Semi-Furnished,Family,2,0.0,6,7.0,99acres
16023.0,58220.0,ECR,2,882,Furnished,Bachelors,2,5.0,8,6.0,99acres
20737.0,57491.0,Porur,4,1772,Semi-Furnished,Bachelors,4,2.0,6,8.0,MagicBricks
12697.0,44294.0,Thoraipakkam,2,863,Semi-Furnished,Family,2,5.0,8,3.0,99acres
16007.0,34554.0,Ambattur,3,1282,Semi-Furnished,Family,3,2.0,2,6.0,MagicBricks
19832.0,89512.0,Velachery,2,979,Unfurnished,Family,1,4.0,4,8.0,Housing.com
21303.0,46997.0,Medavakkam,3,1463,Semi-Furnished,Family,3,11.0,16,5.0,99acres
23265.0,52477.0,Guindy,3,1362,Furnished,Both,3,3.0,8,11.0,Housing.com
24513.0,88098.0,Thoraipakkam,3,1554,Semi-Furnished,Family,3,3.0,6,3.0,MagicBricks
21702.0,49070.0,Perungudi,3,1184,,Family,3,1.0,2,9.0,MagicBricks
14756.0,64501.0,Chromepet,3,1442,Unfurnished,Bachelors,3,,8,4.0,99acres
14422.0,31115.0,Medavakkam,2,992,Unfurnished,Family,1,1.0,2,10.0,NoBroker
20265.0,100230.0,Sholinganallur,2,963,Furnished,Both,2,3.0,4,3.0,NoBroker
26250.0,128083.0,Sholinganallur,3,1412,Unfurnished,Family,3,,8,9.0,Housing.com
16352.0,55892.0,Tambaram,3,1429,Semi-Furnished,Bachelors,2,3.0,6,10.0,NoBroker
24573.0,85841.0,ECR,2,1136,Furnished,Bachelors,2,6.0,6,5.0,99acres
12294.0,51048.0,Porur,2,835,Furnished,Both,2,2.0,6,7.0,MagicBricks
16423.0,77231.0,Sholinganallur,2,941,Furnished,Both,2,5.0,8,2.0,99acres
10409.0,50897.0,Navalur,2,957,Semi-Furnished,Family,2,0.0,6,6.0,NoBroker
11849.0,57813.0,Porur,2,923,Furnished,Family,2,6.0,6,8.0,Housing.com
8397.0,27572.0,Navalur,1,564,Unfurnished,Bachelors,1,7.0,12,6.0,99acres
18835.0,62838.0,Velachery,3,1329,Furnished,Bachelors,2,3.0,4,2.0,MagicBricks
21411.0,97242.0,OMR,2,1175,Unfurnished,Family,2,3.0,6,2.0,MagicBricks
23742.0,80637.0,T Nagar,2,946,Furnished,Family,2,7.0,8,6.0,99acres
39109.0,79350.0,Perungudi,4,1771,Semi-Furnished,Family,4,2.0,12,4.0,NoBroker
7439.0,29113.0,Kolathur,2,1008,Semi-Furnished,Family,2,1.0,4,8.0,Housing.com
16771.0,,Porur,3,1188,Unfurnished,,3,,16,10.0,MagicBricks
19654.0,74651.0,ECR,3,1320,Semi-Furnished,Both,2,3.0,6,3.0,NoBroker
23918.0,60073.0,OMR,3,1279,Furnished,Both,3,7.0,8,7.0,99acres
14037.0,47761.0,Velachery,2,760,Semi-Furnished,Family,2,,6,2.0,99acres
15031.0,43687.0,Sholinganallur,2,891,Semi-Furnished,Family,2,6.0,12,4.0,NoBroker
14924.0,56334.0,Perungudi,2,908,Semi-Furnished,Family,2,0.0,4,4.0,99acres
34176.0,141968.0,Anna Nagar,3,1400,Semi-Furnished,Family,3,9.0,16,2.0,MagicBricks
16933.0,38839.0,Pallikaranai,4,1367,Unfurnished,Bachelors,4,6.0,8,7.0,MagicBricks
13768.0,34293.0,Navalur,2,958,Semi-Furnished,Family,2,5.0,8,6.0,MagicBricks
28270.0,105508.0,Sholinganallur,3,1454,Furnished,Family,3,8.0,8,11.0,99acres
9200.0,28763.0,Chromepet,2,1155,Semi-Furnished,Bachelors,2,1.0,8,8.0,99acres
11696.0,,Porur,2,994,Furnished,Both,2,2.0,12,7.0,Housing.com
12829.0,53152.0,Tambaram,3,1402,Unfurnished,Family,3,1.0,8,7.0,99acres
20193.0,,OMR,2,1088,Furnished,Family,2,5.0,6,5.0,Housing.com
15569.0,,Ambattur,4,1953,Unfurnished,Family,4,7.0,8,9.0,99acres
21586.0,92808.0,Sholinganallur,3,1179,Semi-Furnished,Bachelors,3,8.0,8,11.0,MagicBricks
13512.0,62752.0,Tambaram,3,1206,Unfurnished,Family,3,5.0,6,11.0,MagicBricks
17792.0,82803.0,Sholinganallur,2,940,Semi-Furnished,Family,2,5.0,12,7.0,Housing.com
15599.0,70925.0,OMR,2,903,Semi-Furnished,Bachelors,2,3.0,4,11.0,99acres
22496.0,105906.0,OMR,3,1438,Unfurnished,Bachelors,2,6.0,6,3.0,99acres
25239.0,125695.0,Thoraipakkam,3,1440,Furnished,Family,3,0.0,8,6.0,99acres
11663.0,30150.0,Chromepet,3,1228,Semi-Furnished,Family,3,4.0,8,,NoBroker
15511.0,73243.0,Pallikaranai,3,1251,Semi-Furnished,Family,3,1.0,4,3.0,99acres
8584.0,25264.0,Sholinganallur,2,764,Semi-Furnished,Bachelors,2,2.0,6,7.0,MagicBricks
9602.0,38203.0,Sholinganallur,1,589,Furnished,Both,1,12.0,12,7.0,MagicBricks
26373.0,110503.0,Porur,4,1814,Unfurnished,,3,2.0,8,11.0,99acres
14632.0,71581.0,Sholinganallur,2,802,Furnished,Family,2,14.0,16,8.0,NoBroker
17185.0,75576.0,Anna Nagar,2,860,Furnished,Both,2,6.0,6,7.0,99acres
19627.0,41518.0,Anna Nagar,2,898,Unfurnished,Family,2,0.0,8,11.0,MagicBricks
29247.0,71308.0,Porur,4,1777,Semi-Furnished,Both,4,4.0,12,11.0,Housing.com
6218.0,28442.0,Kolathur,1,600,Unfurnished,Both,1,2.0,2,4.0,99acres
15191.0,54981.0,Porur,2,1126,Semi-Furnished,,2,4.0,16,5.0,MagicBricks
8130.0,27957.0,Ambattur,2,862,Furnished,Family,2,1.0,4,10.0,MagicBricks
30133.0,122917.0,Porur,4,1834,Semi-Furnished,Family,4,3.0,12,2.0,Housing.com
8843.0,34201.0,OMR,1,488,Unfurnished,Family,1,4.0,6,3.0,99acres
31421.0,135258.0,ECR,3,1665,Semi-Furnished,Family,3,3.0,8,10.0,MagicBricks
35050.0,165832.0,Anna Nagar,3,1436,Semi-Furnished,Family,3,11.0,12,11.0,MagicBricks
11936.0,40984.0,Velachery,2,720,Furnished,Family,2,11.0,12,4.0,NoBroker
11442.0,43501.0,Pallikaranai,3,1200,Semi-Furnished,Family,3,2.0,6,7.0,MagicBricks
17935.0,36838.0,Mogappair,3,1546,Semi-Furnished,Family,3,2.0,6,3.0,MagicBricks
13918.0,41012.0,Mogappair,2,912,Unfurnished,Bachelors,2,0.0,4,2.0,Housing.com
10222.0,45710.0,Ambattur,2,949,Unfurnished,Family,2,12.0,16,5.0,NoBroker
34360.0,134000.0,Anna Nagar,3,1565,Furnished,Family,3,0.0,8,11.0,99acres
21790.0,80668.0,Velachery,3,1348,Furnished,Bachelors,3,2.0,6,11.0,MagicBricks
38484.0,113811.0,Perungudi,3,1668,Semi-Furnished,Bachelors,3,1.0,4,10.0,NoBroker
16132.0,48374.0,Thoraipakkam,2,986,Furnished,Family,2,4.0,12,10.0,MagicBricks
30295.0,120557.0,OMR,3,1375,Unfurnished,Bachelors,3,0.0,2,6.0,NoBroker
37254.0,94193.0,Anna Nagar,3,1521,Furnished,Family,3,4.0,4,10.0,Housing.com
12607.0,49610.0,Sholinganallur,2,884,Unfurnished,Family,2,1.0,4,4.0,NoBroker
21545.0,79654.0,Guindy,2,1063,,Family,2,12.0,12,4.0,Housing.com
30119.0,72358.0,Nungambakkam,2,1014,Semi-Furnished,Family,2,4.0,16,9.0,NoBroker
18521.0,68802.0,Sholinganallur,3,1319,Semi-Furnished,Both,3,5.0,6,11.0,MagicBricks
17908.0,74081.0,Guindy,2,776,Semi-Furnished,Family,2,1.0,4,7.0,Housing.com
9002.0,,Chromepet,2,928,Semi-Furnished,Family,2,3.0,6,8.0,99acres
16821.0,83692.0,Navalur,2,1014,Unfurnished,Family,2,2.0,2,2.0,NoBroker
20274.0,88257.0,Adyar,3,1048,Semi-Furnished,Bachelors,3,4.0,4,8.0,MagicBricks
22114.0,54657.0,Velachery,3,1086,Furnished,Bachelors,3,4.0,4,10.0,99acres
25823.0,103415.0,Anna Nagar,3,1053,Semi-Furnished,Both,2,,4,5.0,NoBroker
27576.0,56805.0,Velachery,3,1251,Unfurnished,Family,3,,12,5.0,MagicBricks
7820.0,36395.0,Porur,1,510,Semi-Furnished,Family,1,1.0,6,2.0,Housing.com
48688.0,100257.0,Nungambakkam,4,1960,Furnished,Both,3,2.0,6,6.0,Housing.com
29007.0,106846.0,Perungudi,3,1308,Unfurnished,Bachelors,3,0.0,8,,99acres
17990.0,72240.0,Perungudi,2,853,Semi-Furnished,Family,2,5.0,8,,MagicBricks
12097.0,49242.0,Thoraipakkam,2,739,Semi-Furnished,Bachelors,2,0.0,6,3.0,MagicBricks
13708.0,29004.0,Tambaram,3,1370,Semi-Furnished,Family,2,3.0,16,9.0,99acres
6179.0,18239.0,Medavakkam,1,541,Semi-Furnished,Bachelors,1,0.0,8,7.0,Housing.com
18169.0,38133.0,Perungudi,2,863,Furnished,Bachelors,2,3.0,6,10.0,99acres
19179.0,79522.0,Nungambakkam,2,880,Unfurnished,Family,2,7.0,8,7.0,Housing.com
41045.0,127603.0,Adyar,4,1784,Furnished,Both,4,,6,4.0,Housing.com
23854.0,103056.0,OMR,3,1400,Furnished,Family,3,2.0,4,2.0,99acres
14269.0,40546.0,OMR,2,913,Semi-Furnished,Bachelors,2,2.0,4,4.0,MagicBricks
14818.0,61246.0,Porur,2,925,Furnished,Both,2,3.0,6,11.0,NoBroker
9868.0,40477.0,Tambaram,2,901,Semi-Furnished,Bachelors,2,2.0,12,7.0,MagicBricks
11697.0,50398.0,OMR,2,800,Semi-Furnished,Family,2,3.0,12,8.0,NoBroker
16701.0,43141.0,Navalur,2,1079,Unfurnished,Family,1,,4,11.0,MagicBricks
21735.0,99462.0,T Nagar,2,901,Furnished,Bachelors,2,6.0,8,7.0,99acres
19022.0,38397.0,Adyar,2,952,Furnished,Family,2,3.0,4,2.0,NoBroker
20087.0,94294.0,OMR,3,1169,Unfurnished,Family,3,7.0,12,5.0,NoBroker
21054.0,103801.0,ECR,2,1228,Unfurnished,Bachelors,2,6.0,6,8.0,99acres
21431.0,101646.0,Sholinganallur,3,1432,Furnished,Family,3,2.0,2,2.0,MagicBricks
8099.0,26290.0,Tambaram,2,811,Unfurnished,Both,2,5.0,8,9.0,NoBroker
7749.0,22437.0,Thoraipakkam,1,459,Semi-Furnished,Bachelors,1,1.0,12,4.0,NoBroker
35804.0,99895.0,OMR,4,1991,Semi-Furnished,Family,4,5.0,6,11.0,99acres
50472.0,165825.0,Adyar,4,2237,,Family,4,6.0,8,5.0,NoBroker
25757.0,71433.0,Perungudi,3,1236,Semi-Furnished,Bachelors,2,0.0,4,10.0,99acres
39482.0,194411.0,OMR,4,2235,Semi-Furnished,Bachelors,4,1.0,8,9.0,MagicBricks
27230.0,108466.0,Porur,3,1467,Semi-Furnished,Family,3,15.0,16,8.0,NoBroker
28752.0,109251.0,Adyar,3,1223,Unfurnished,Bachelors,3,5.0,8,3.0,Housing.com
29045.0,122396.0,OMR,4,1808,Unfurnished,Both,3,0.0,8,7.0,MagicBricks
18584.0,52363.0,Perungudi,2,1112,Semi-Furnished,Bachelors,1,1.0,4,4.0,NoBroker
11647.0,57828.0,Anna Nagar,1,585,Semi-Furnished,Family,1,7.0,12,4.0,MagicBricks
20944.0,57172.0,Sholinganallur,3,1242,Unfurnished,Both,2,5.0,12,11.0,MagicBricks
12621.0,56549.0,Kolathur,3,1332,Furnished,Family,3,1.0,6,6.0,MagicBricks
11607.0,37784.0,Tambaram,2,973,Unfurnished,Family,2,3.0,6,3.0,NoBroker
11844.0,51679.0,Medavakkam,2,1033,Semi-Furnished,,2,11.0,12,10.0,MagicBricks
20474.0,84650.0,Sholinganallur,2,1012,Semi-Furnished,Both,2,11.0,12,9.0,NoBroker
5000.0,14103.0,Chromepet,1,409,Semi-Furnished,Bachelors,1,0.0,4,6.0,99acres
18890.0,90409.0,OMR,2,943,Semi-Furnished,Bachelors,2,6.0,8,8.0,99acres
48361.0,139530.0,Adyar,3,1614,Semi-Furnished,Family,3,3.0,12,2.0,NoBroker
19431.0,65679.0,Sholinganallur,2,989,Unfurnished,Family,2,11.0,16,5.0,NoBroker
12920.0,56769.0,Tambaram,2,992,Semi-Furnished,Bachelors,2,3.0,8,6.0,NoBroker
13887.0,62041.0,Sholinganallur,2,909,Furnished,Family,2,4.0,16,8.0,MagicBricks
11825.0,55431.0,Mogappair,2,849,Unfurnished,Family,1,0.0,6,8.0,MagicBricks
34060.0,83393.0,Velachery,4,1891,Furnished,Bachelors,4,3.0,4,11.0,Housing.com
23923.0,97309.0,Sholinganallur,2,1186,Unfurnished,,2,5.0,6,2.0,MagicBricks
24553.0,55512.0,Velachery,3,1350,Furnished,Both,3,9.0,12,2.0,MagicBricks
11921.0,27248.0,Sholinganallur,2,915,Unfurnished,Family,2,1.0,6,7.0,MagicBricks
12024.0,,Sholinganallur,2,1039,Furnished,Family,2,8.0,8,2.0,Housing.com
12427.0,44011.0,Perungudi,2,802,Unfurnished,Both,2,0.0,12,5.0,Housing.com
16610.0,65110.0,Navalur,2,1073,Semi-Furnished,Family,1,0.0,6,2.0,99acres
12282.0,46062.0,Ambattur,3,1258,Furnished,Family,3,2.0,4,5.0,NoBroker
28395.0,116803.0,Perungudi,3,1636,Semi-Furnished,Bachelors,3,4.0,12,10.0,MagicBricks
14516.0,63272.0,Mogappair,2,1051,Furnished,Bachelors,2,3.0,6,10.0,NoBroker
20995.0,56500.0,Navalur,3,1252,Semi-Furnished,Both,3,0.0,6,4.0,MagicBricks
33985.0,112119.0,Perungudi,3,1488,Semi-Furnished,Both,2,2.0,4,9.0,99acres
18372.0,84754.0,Porur,2,1084,Semi-Furnished,Family,2,1.0,8,9.0,NoBroker
24859.0,89854.0,Anna Nagar,2,941,Unfurnished,Family,2,,16,5.0,99acres
15702.0,56768.0,OMR,2,1009,Unfurnished,Both,2,5.0,8,4.0,MagicBricks
15599.0,70925.0,OMR,2,903,Semi-Furnished,Bachelors,2,3.0,4,11.0,99acres
9655.0,41782.0,Tambaram,2,921,Furnished,Both,2,0.0,8,8.0,NoBroker
14745.0,66445.0,OMR,2,886,Semi-Furnished,Both,1,7.0,8,4.0,99acres
22595.0,111563.0,T Nagar,2,1040,Semi-Furnished,Family,2,3.0,6,8.0,99acres
16686.0,57572.0,Pallikaranai,3,1334,Furnished,Bachelors,3,5.0,8,8.0,NoBroker
22495.0,62824.0,Sholinganallur,3,1661,Semi-Furnished,Family,3,5.0,6,7.0,MagicBricks
12297.0,,OMR,2,786,Semi-Furnished,Both,2,15.0,16,5.0,MagicBricks
21054.0,103801.0,ECR,2,1228,Unfurnished,Bachelors,2,6.0,6,8.0,99acres
34704.0,143576.0,Nungambakkam,3,1104,Semi-Furnished,,3,3.0,6,3.0,99acres
15040.0,53263.0,Velachery,2,783,Furnished,Family,2,4.0,12,3.0,MagicBricks
20952.0,99918.0,Porur,3,1450,Semi-Furnished,Bachelors,3,4.0,16,7.0,MagicBricks
9446.0,37879.0,Velachery,1,502,Semi-Furnished,Bachelors,1,4.0,12,7.0,MagicBricks
16922.0,82279.0,Perungudi,2,937,Furnished,Bachelors,2,5.0,6,9.0,99acres
20263.0,69117.0,Thoraipakkam,3,1364,Semi-Furnished,Both,3,3.0,6,3.0,99acres
47099.0,162231.0,Anna Nagar,4,1989,Unfurnished,Family,4,4.0,12,10.0,Housing.com
21984.0,108255.0,Guindy,2,1041,Semi-Furnished,Family,2,2.0,6,11.0,99acres
13619.0,46065.0,Ambattur,3,1408,Furnished,Bachelors,3,6.0,16,11.0,99acres
67180.0,242684.0,Nungambakkam,4,2120,Unfurnished,Family,4,0.0,2,5.0,99acres
10072.0,34140.0,Kolathur,2,860,Semi-Furnished,Bachelors,2,2.0,2,8.0,Housing.com
41631.0,89888.0,Nungambakkam,3,1633,Semi-Furnished,Family,3,4.0,6,6.0,NoBroker
21912.0,74365.0,Perungudi,3,1409,Furnished,Both,3,3.0,4,9.0,NoBroker
8156.0,35218.0,Thoraipakkam,1,565,Semi-Furnished,Bachelors,1,11.0,12,2.0,99acres
14754.0,49406.0,Tambaram,3,1266,Unfurnished,Both,3,3.0,6,10.0,Housing.com
22173.0,87310.0,Sholinganallur,2,1127,Semi-Furnished,Family,2,6.0,6,7.0,NoBroker
13052.0,30829.0,Kolathur,3,1276,Furnished,Family,3,7.0,12,4.0,MagicBricks
18382.0,74565.0,Mogappair,3,1394,Furnished,Bachelors,3,5.0,6,8.0,99acres
24594.0,62828.0,Perungudi,3,1294,Semi-Furnished,Family,3,1.0,6,3.0,Housing.com
19511.0,45410.0,Tambaram,4,2095,Unfurnished,Both,4,8.0,8,7.0,MagicBricks
33983.0,101780.0,Thoraipakkam,4,1766,Semi-Furnished,Bachelors,3,4.0,4,10.0,MagicBricks
17056.0,76569.0,Mogappair,3,1429,Semi-Furnished,Both,3,0.0,16,4.0,NoBroker
15648.0,45586.0,OMR,2,1095,Furnished,Family,2,5.0,6,5.0,NoBroker
14374.0,39782.0,OMR,2,904,Semi-Furnished,Bachelors,1,3.0,16,3.0,99acres
20781.0,49768.0,Velachery,3,1284,Semi-Furnished,Family,3,1.0,6,8.0,Housing.com
9079.0,30001.0,OMR,1,612,Furnished,Family,1,3.0,4,7.0,Housing.com
12108.0,,Thoraipakkam,2,961,Unfurnished,Bachelors,2,4.0,6,,MagicBricks
25636.0,83253.0,Anna Nagar,3,1455,Semi-Furnished,Family,2,1.0,8,8.0,MagicBricks
10269.0,32158.0,Pallikaranai,2,858,Furnished,Both,2,4.0,4,10.0,Housing.com
15945.0,35334.0,Pallikaranai,3,1445,Semi-Furnished,Family,3,3.0,4,5.0,Housing.com
11143.0,44355.0,Thoraipakkam,2,776,Semi-Furnished,Both,2,2.0,8,4.0,99acres
25647.0,121878.0,Navalur,4,1678,Furnished,Both,4,5.0,6,10.0,99acres
6645.0,17632.0,Pallikaranai,1,630,Furnished,Family,1,4.0,4,7.0,Housing.com
10788.0,25265.0,Pallikaranai,2,959,Furnished,Family,2,2.0,6,10.0,MagicBricks
20159.0,70864.0,Pallikaranai,4,1497,Furnished,Bachelors,4,0.0,2,,Housing.com
22014.0,59682.0,Sholinganallur,3,1310,Unfurnished,Family,3,2.0,6,8.0,Housing.com
13899.0,60345.0,Pallikaranai,3,1512,Unfurnished,Family,3,9.0,12,8.0,MagicBricks
21236.0,46260.0,Perungudi,2,1094,Unfurnished,Bachelors,2,6.0,6,10.0,MagicBricks
13140.0,50617.0,Anna Nagar,2,720,Unfurnished,Family,2,3.0,4,8.0,99acres
14181.0,67308.0,Perungudi,2,873,Semi-Furnished,Family,1,1.0,6,7.0,NoBroker
9563.0,20974.0,Ambattur,2,891,Furnished,Family,2,0.0,6,11.0,99acres
36841.0,148149.0,Guindy,3,1587,Semi-Furnished,Both,3,11.0,16,3.0,99acres
28527.0,138523.0,Perungudi,3,1355,Furnished,Bachelors,2,0.0,4,4.0,NoBroker
46142.0,149501.0,Perungudi,4,1915,Furnished,Bachelors,4,1.0,6,11.0,MagicBricks
38704.0,171094.0,Adyar,4,2069,Furnished,Both,4,7.0,8,,NoBroker
13876.0,53232.0,Thoraipakkam,2,892,Semi-Furnished,Family,2,5.0,6,7.0,99acres
25651.0,124534.0,ECR,3,1616,Furnished,Family,3,4.0,8,10.0,99acres
15926.0,38360.0,Medavakkam,3,1406,Furnished,Bachelors,3,8.0,12,3.0,NoBroker
16279.0,51618.0,Velachery,2,1020,Furnished,Bachelors,2,0.0,2,7.0,NoBroker
13757.0,59798.0,Medavakkam,2,1077,Unfurnished,Family,2,7.0,8,8.0,NoBroker
12922.0,44784.0,OMR,2,833,Unfurnished,Bachelors,2,2.0,4,5.0,MagicBricks
43988.0,131501.0,Anna Nagar,4,1826,Unfurnished,Family,4,0.0,8,10.0,NoBroker
17503.0,77266.0,Pallikaranai,3,1506,Semi-Furnished,Family,3,2.0,4,3.0,99acres
21826.0,80672.0,Sholinganallur,3,1371,Furnished,Bachelors,3,6.0,8,6.0,NoBroker
11090.0,52168.0,Kolathur,2,974,Unfurnished,Bachelors,2,5.0,6,9.0,99acres
12714.0,42893.0,Mogappair,2,978,Furnished,Bachelors,1,3.0,8,4.0,Housing.com
16971.0,78109.0,OMR,2,851,Unfurnished,Family,2,0.0,6,8.0,99acres
5000.0,14487.0,Chromepet,2,665,Semi-Furnished,Family,2,3.0,4,10.0,Housing.com
23733.0,62344.0,OMR,3,1470,Semi-Furnished,Family,3,12.0,16,10.0,99acres
21551.0,98262.0,OMR,3,1234,Unfurnished,Family,3,4.0,4,4.0,MagicBricks
11069.0,51379.0,Medavakkam,2,921,Furnished,Both,2,5.0,6,,99acres
35584.0,71897.0,Nungambakkam,3,1351,Semi-Furnished,Family,3,11.0,12,10.0,NoBroker
17570.0,,Sholinganallur,2,912,Furnished,Family,1,9.0,12,4.0,MagicBricks
9935.0,45946.0,Guindy,1,498,Furnished,Bachelors,1,1.0,6,9.0,Housing.com
32710.0,128220.0,T Nagar,2,1180,Furnished,Bachelors,2,5.0,8,7.0,MagicBricks
19612.0,70391.0,Perungudi,3,1374,Semi-Furnished,Family,3,4.0,4,7.0,99acres
13808.0,68755.0,Navalur,2,842,Furnished,Family,2,11.0,16,9.0,99acres
15170.0,36208.0,Mogappair,3,1225,Semi-Furnished,Family,2,5.0,6,6.0,NoBroker
24247.0,110158.0,Anna Nagar,3,1310,Unfurnished,Bachelors,3,7.0,12,3.0,MagicBricks
41575.0,113844.0,Nungambakkam,3,1246,Unfurnished,,3,5.0,8,5.0,99acres
44879.0,177362.0,Nungambakkam,3,1614,Unfurnished,Bachelors,3,1.0,8,5.0,MagicBricks
32518.0,90385.0,Perungudi,4,1996,Semi-Furnished,Both,4,0.0,8,2.0,NoBroker
22420.0,104958.0,Velachery,4,1625,Furnished,Family,4,0.0,4,11.0,Housing.com
15590.0,57681.0,Ambattur,3,1350,,Family,3,12.0,16,5.0,MagicBricks
15715.0,39307.0,ECR,2,911,Furnished,Both,2,8.0,8,3.0,Housing.com
17752.0,53672.0,Guindy,2,720,Unfurnished,Family,2,8.0,12,8.0,NoBroker
32949.0,93588.0,Adyar,3,1363,Semi-Furnished,Family,2,7.0,8,9.0,NoBroker
13643.0,40024.0,Thoraipakkam,2,881,Unfurnished,Both,2,0.0,4,9.0,Housing.com
14484.0,39323.0,Thoraipakkam,2,872,Unfurnished,Both,2,2.0,12,7.0,MagicBricks
12543.0,58538.0,Porur,2,1088,,Bachelors,2,6.0,6,9.0,99acres
13757.0,45245.0,Mogappair,2,1018,Semi-Furnished,Family,2,2.0,4,2.0,99acres
19036.0,87327.0,Anna Nagar,3,1073,Unfurnished,Both,2,9.0,16,8.0,NoBroker
41846.0,206392.0,Nungambakkam,3,1404,Semi-Furnished,Bachelors,3,6.0,12,9.0,99acres
19364.0,59949.0,Velachery,2,964,Semi-Furnished,Bachelors,2,7.0,8,4.0,MagicBricks
23765.0,49523.0,Anna Nagar,2,1229,Semi-Furnished,Family,2,0.0,2,3.0,MagicBricks
15692.0,75575.0,Thoraipakkam,2,1124,Furnished,Bachelors,2,2.0,4,10.0,99acres
14925.0,51523.0,Pallikaranai,2,1173,Semi-Furnished,Family,2,2.0,6,4.0,MagicBricks
19620.0,64918.0,OMR,2,994,Furnished,Both,2,5.0,8,3.0,99acres
